"Id";"Word";"StartIndex";"EndIndex";"Score";"ConceptId";"TweetId";"IsDeleted"
11400;"freight";69;76;0.07162;396550;29187169469;0
11401;"Yemen";82;87;0.50914;350939;29187169469;0
11402;"Perfect";0;7;0.06126;971961;29187419674;0
11403;"Saturday";8;16;0.04256;28809;29187419674;0
11404;"Shopping";17;25;0.10446;6772172;29187419674;0
11405;"Weather";26;33;0.12411;33978;29187419674;0
11406;"Sonia";25;30;0.07058;801664;29188024018;0
11407;"getting";49;56;0.05892;2408964;29188024018;0
11408;"us";57;59;0.06711;3434750;29188024018;0
11409;"started";60;67;0.00524;474275;29188024018;0
11410;"Halloween";75;84;0.38177;13855;29188024018;0
11411;"spirit";85;91;0.08494;12514;29188024018;0
11412;"RT";0;2;0.01563;5417956;29188499693;0
11413;"Tous";20;24;0.01014;518891;29188499693;0
11414;"chocolat";25;33;0.31875;1765026;29188499693;0
11415;"addicts";34;41;0.01316;1778796;29188499693;0
11416;"Alexandria Mills";12;28;0.5;29409395;29193102872;0
11417;"omg";10;13;0.35773;26511011;29197599424;0
11418;"i'm";15;18;0.00103;26896036;29197599424;0
11419;"so jealous";19;29;0.12295;2170943;29197599424;0
11420;"have fun";31;39;0.0013;2414672;29197599424;0
11421;"fun";36;39;0.09684;18868131;29197599424;0
11422;"restoring";40;49;0.00158;620530;29197599424;0
11423;"fear";50;54;0.10241;20000453;29197599424;0
11424;"sanity";62;68;0.06222;11499863;29197599424;0
11425;"RT";0;2;0.09178;5417956;29198364933;0
11426;"No religion";12;23;0.1282;323777;29198364933;0
11427;"census";25;31;0.22232;4700864;29198364933;0
11428;"campaign";32;40;0.09861;519775;29198364933;0
11429;"Butt";50;54;0.05352;22752945;29198364933;0
11430;"Guardian";57;65;0.35159;19344515;29198364933;0
11431;"net";83;86;0.10121;14539;29198364933;0
11432;"capital";21;28;0.16858;234438;29198521974;0
11433;"mistake";29;36;0.08457;41118;29198521974;0
11434;"one";56;59;0.10974;23385833;29198521974;0
11435;"data";64;68;0.07671;47676;29198521974;0
11436;"Sir Arthur Conan Doyle";73;95;0.55218;18951335;29198521974;0
11437;"Arthur Conan Doyle";77;95;0.68197;18951335;29198521974;0
11438;"Die";11;14;0.01377;8221;29198794488;0
11439;"es";20;22;0.0294;26667;29198794488;0
11440;"heute";23;28;0.03109;4763359;29198794488;0
11441;"noch";29;33;0.00933;6671500;29198794488;0
11442;"Neuwied";43;50;0.40314;183756;29198794488;0
11443;"WeiÃŸenthurm";55;66;0.54926;4253565;29198794488;0
11444;"war";77;80;0.03538;32927;29198794488;0
11445;"nicht";84;89;0.00538;11632509;29198794488;0
11446;"Raiffeisen";90;100;0.09298;5017429;29198794488;0
11447;"questa";12;18;0.05682;126043;29199950835;0
11448;"ragazza";19;26;0.0049;16477379;29199950835;0
11449;"un";44;46;0.07652;31769;29199950835;0
11450;"centro";47;53;0.03851;2369085;29199950835;0
11451;"Corriere della Sera";57;76;0.43532;82427;29199950835;0
11452;"Why";20;23;0.05114;25214992;29200114533;0
11453;"Jon Stewart";28;39;0.47522;235888;29200114533;0
11454;"Rally";40;45;0.05066;6787314;29200114533;0
11455;"my generation";49;62;0.43663;1124305;29200114533;0
11456;"Woodstock";65;74;0.36725;33884;29200114533;0
11457;"Colbert";106;113;0.20143;335195;29200114533;0
11458;"I LOVE";0;6;0.03582;4331739;29200441320;0
11459;"LOVE";2;6;0.04397;55872;29200441320;0
11460;"Comedy Central";12;26;0.58403;235879;29200441320;0
11461;"live";31;35;0.06303;147871;29200441320;0
11462;"coverage";36;44;0.04533;20781999;29200441320;0
11463;"Rally";53;58;0.03789;6787314;29200441320;0
11464;"Sanity";61;67;0.02217;11499863;29200441320;0
11465;"great Saturday";78;92;0.32;1641203;29200441320;0
11466;"RT";0;2;0.04364;5417956;29200735779;0
11467;"Mean Girls";24;34;0.53194;10565718;29200735779;0
11468;"American";38;46;0.17931;19792942;29200735779;0
11469;"American Politics";38;55;0.16691;32021;29200735779;0
11470;"Sarah Palin";57;68;0.74931;2941511;29200735779;0
11471;"Michele Bachmann";70;86;0.69524;2064489;29200735779;0
11472;"Christine O'Donnell";88;107;0.6465;19486468;29200735779;0
11473;"Sharon Angle";110;122;0.64538;6131428;29200735779;0
11474;"RT";0;2;0.03851;5417956;29204764173;0
11475;"Illness";31;38;0.1274;240401;29204764173;0
11476;"Special";42;49;0.08893;18567040;29204764173;0
11477;"Theater";50;57;0.07347;20913771;29204764173;0
11478;"boss";10;14;0.12735;9381213;29205407942;0
11479;"try";15;18;0.04558;5186318;29205407942;0
11480;"Facebook";32;40;0.50548;7529378;29205407942;0
11481;"twitter";45;52;0.49267;9988187;29205407942;0
11482;"you";5;8;0.02054;1161498;29205676282;0
11483;"your hands";13;23;0.00113;17844561;29205676282;0
11484;"hands";18;23;0.02106;19166474;29205676282;0
11485;"pocket";32;38;0.07559;320757;29205676282;0
11486;"can";39;42;0.07821;9331428;29205676282;0
11487;"car";55;58;0.025;13673345;29205676282;0
11488;"keys";59;63;0.10531;49842;29205676282;0
11489;"gf";10;12;0.00317;1855168;29205766846;0
11490;"tell";13;17;0.00279;211183;29205766846;0
11491;"wait you";22;30;0.0617;9799075;29205766846;0
11492;"you got";27;34;0.02364;9328611;29205766846;0
11493;"mail";35;39;0.0783;177181;29205766846;0
11494;"Then you";41;49;0.52876;3867731;29205766846;0
11495;"bills";59;64;0.02681;377411;29205766846;0
11496;"cops";5;9;0.23524;2888006;29206086333;0
11497;"drive";10;15;0.17194;6009044;29206086333;0
11498;"behind you";16;26;0.00638;35520620;29206086333;0
11499;"Some people";0;11;0.00157;32220114;29207593892;0
11500;"people";5;11;0.05912;682482;29207593892;0
11501;"disease";23;30;0.07142;14795;29207593892;0
11502;"you";37;40;0.00158;14148802;29207593892;0
11503;"see";41;44;0.03028;13393;29207593892;0
11504;"don";54;57;0.01088;166836;29207593892;0
11505;"feel good";60;69;0.00926;26641382;29207593892;0
11506;"Driving in";0;10;0.01749;236469;29208000789;0
11507;"snow";15;19;0.02848;28191;29208000789;0
11508;"yes";14;17;0.05836;43975;29208671641;0
11509;"Kat";18;21;0.02154;1980899;29208671641;0
11510;"miss me";23;30;0.04252;27416764;29208671641;0
11511;"Hahaha";32;38;0.13333;30407971;29208671641;0
11512;"Season 1";0;8;0.2653;7203045;29208806027;0
11513;"Good Wife";13;22;0.749;22851889;29208806027;0
11514;"your dad";5;13;0.01961;1806201;29208918644;0
11515;"advice";14;20;0.00236;424796;29208918644;0
11516;"Talking";0;7;0.12044;2917649;29209102423;0
11517;"you";14;17;0.00158;14148802;29209102423;0
11518;"sleep";18;23;0.13421;27834;29209102423;0
11519;"movie house";14;25;0.03509;77819;29209122830;0
11520;"Haha";46;50;0.07661;1536068;29209122830;0
11521;"nice";41;45;0.16515;47088;29209683944;0
11522;"photo";46;51;0.08403;23604;29209683944;0
11523;"Who";0;3;0.14301;33583;29213274931;0
11524;"jealous";13;20;0.18274;170586;29213274931;0
11525;"women";28;33;0.19071;33183;29213274931;0
11526;"Saw VII 3D";0;10;0.57647;24341999;29214821673;0
11527;"Halloween";18;27;0.40908;13855;29214821673;0
11528;"Venezuelan";29;39;0.06715;2442177;29214821673;0
11529;"aliens";40;46;0.12386;213472;29214821673;0
11530;"RT";0;2;0.07488;22469831;29215947322;0
11531;"Wie";34;37;0.09338;15215;29215947322;0
11532;"ist";38;41;0.03785;82759;29215947322;0
11533;"das";42;45;0.00765;2391687;29215947322;0
11534;"denn";46;50;0.01087;3435709;29215947322;0
11535;"nun";51;54;0.22918;1769186;29215947322;0
11536;"du";64;66;0.07633;19985174;29215947322;0
11537;"im";67;69;0.12016;55951;29215947322;0
11538;"wurde";103;108;0.01676;33569895;29215947322;0
11539;"xD";110;112;0.09875;9739;29215947322;0
11540;"Blog";28;32;0.16323;33645;29216804666;0
11541;"Post";33;37;0.082;102226;29216804666;0
11542;"James Monroe";43;55;0.56912;15978;29216804666;0
11543;"Iglehart";56;64;0.14583;20528450;29216804666;0
11544;"Show";65;69;0.06291;19508643;29216804666;0
11545;"Episode";71;78;0.05193;464273;29216804666;0
11546;"Episode 7";71;80;0.00093;28278882;29216804666;0
11547;"Bryan";82;87;0.09084;40608;29216804666;0
11548;"Langlitz";88;96;0.5;34633901;29216804666;0
11549;"autumn";17;23;0.08411;3049;29217724298;0
11550;"NY";27;29;0.08834;8210131;29217724298;0
11551;"walking";14;21;0.00785;33509;29218104504;0
11552;"in the woods";22;34;0.07733;1533329;29218104504;0
11553;"woods";29;34;0.08773;1533329;29218104504;0
11554;"today";35;40;0.04267;226675;29218104504;0
11555;"nr";44;46;0.00561;1237929;29218104504;0
11556;"Bronx River Pkwy";48;64;0.59244;154489;29218104504;0
11557;"Yonkers";68;75;0.34904;93557;29218104504;0
11558;"Yonkers, NY";68;79;0.29412;93557;29218104504;0
11559;"Autumn in New York";0;18;0.25243;6607195;29218203169;0
11560;"picture";20;27;0.03869;21555729;29218203169;0
11561;"taken";28;33;0.07039;144089;29218203169;0
11562;"trail";37;42;0.08053;66728;29218203169;0
11563;"nr";43;45;0.00561;1237929;29218203169;0
11564;"Bronx River Pkwy";47;63;0.57339;154489;29218203169;0
11565;"Yonkers";67;74;0.32271;93557;29218203169;0
11566;"today";75;80;0.05107;226675;29218203169;0
11567;"Bronx River";0;11;0.6977;552876;29218587749;0
11568;"Yonkers";15;22;0.62384;93557;29218587749;0
11569;"Yonkers, NY";15;26;0.56892;93557;29218587749;0
11570;"RT";0;2;0.01563;61164;29218637112;0
11571;"predator";22;30;0.23671;7552573;29218637112;0
11572;"home";64;68;0.00243;12725656;29218637112;0
11573;"fans";69;73;0.00397;152643;29218637112;0
11574;"saving";0;6;0.01891;1265019;29220588101;0
11575;"rest";11;15;0.05534;17503;29220588101;0
11576;"work";22;26;0.06209;314993;29220588101;0
11577;"for tomorrow";27;39;0.09314;2749516;29220588101;0
11578;"tomorrow";31;39;0.09485;2749516;29220588101;0
11579;"i'm not one";46;57;0.16176;29744777;29220588101;0
11580;"cool people";67;78;0.07711;18994400;29220588101;0
11581;"who";79;82;0.08855;36517;29220588101;0
11582;"plans";87;92;0.04546;378010;29220588101;0
11583;"halloween";97;106;0.29776;13855;29220588101;0
11584;"es";7;9;0.03512;33687312;29223473883;0
11585;"mi";10;12;0.0378;18859;29223473883;0
11586;"Ã­dolo";13;18;0.03;1446537;29223473883;0
11587;"Saw VII";21;28;0.5;24341999;29223473883;0
11588;"best";14;18;0.00073;1901912;29223657990;0
11589;"my guy";19;25;0.21805;1417321;29223657990;0
11590;"we";26;28;0.00128;26273758;29223657990;0
11591;"delta";39;44;0.03816;498611;29223657990;0
11592;"ur";48;50;0.08803;19620261;29223657990;0
11593;"back";51;55;0.00058;168041;29223657990;0
11594;"Happy birthday";0;14;0.1129;87328;29224296111;0
11595;"creator";28;35;0.03997;5042765;29224296111;0
11596;"football";39;47;0.20955;10568;29224296111;0
11597;"diego";48;53;0.03787;2110277;29224296111;0
11598;"2day";68;72;0.04545;1713483;29224296111;0
11599;"haha";6;10;0.07661;1536068;29225778902;0
11600;"lot";13;16;0.06774;87584;29225778902;0
11601;"Vietnamese people";20;37;0.19223;903097;29225778902;0
11602;"going out of business";42;63;0.00839;12963496;29225778902;0
11603;"if";64;66;0.0372;200960;29225778902;0
11604;"weed";67;71;0.15472;1481886;29225778902;0
11605;"legalized";75;84;0.03953;205818;29225778902;0
11606;"lol";85;88;0.24545;1092923;29225778902;0
11607;"Ha";9;11;0.06385;24919513;29225813033;0
11608;"Stewart";13;20;0.17983;235888;29225813033;0
11609;"Colbert";25;32;0.21968;335195;29225813033;0
11610;"sanity rally";38;50;0.64649;28891805;29225813033;0
11611;"riot";59;63;0.11048;26664504;29225813033;0
11612;"spoof";79;84;0.1969;18960192;29225813033;0
11613;"definition";100;110;0.05149;179242;29225813033;0
11614;"Clones";122;128;0.20495;6910;29225813033;0
11615;"RT";0;2;0.10112;5417956;29225871933;0
11616;"Waste";21;26;0.0492;37257;29225871933;0
11617;"tears";30;35;0.00695;21793622;29225871933;0
11618;"grieves";45;52;0.02047;32174807;29225871933;0
11619;"yesterday";56;65;0.08991;721696;29225871933;0
11620;"Euripides";70;79;0.5;9808;29225871933;0
11621;"RT          : 1";0;15;0.05405;2011985;29225885811;0
11622;"1/3";14;17;0.02752;16762376;29225885811;0
11623;"pound";23;28;0.16606;23316;29225885811;0
11624;"broccoli";32;40;0.33219;66556;29225885811;0
11625;"vitamin C";55;64;0.56216;32509;29225885811;0
11626;"pounds";73;79;0.14434;23316;29225885811;0
11627;"oranges";83;90;0.20316;4984440;29225885811;0
11628;"s more";98;104;0.53025;321159;29225885811;0
11629;"David King";13;23;0.17999;7630431;29226007689;0
11630;"dumb";32;36;0.03026;11669093;29226007689;0
11631;"job";37;40;0.04284;314993;29226007689;0
11632;"WI";44;46;0.04922;33127;29226007689;0
11633;"SecState";47;55;0.31364;32293;29226007689;0
11634;"bad";61;64;0.03845;9897;29226007689;0
11635;"choice";65;71;0.05298;25400;29226007689;0
11636;"sure";78;82;0.00191;11288661;29226007689;0
11637;"ve";86;88;0.03291;215257;29226007689;0
11638;"him";100;103;0.02947;595284;29226007689;0
11639;"plus";119;123;0.00924;1303155;29226007689;0
11640;"else";128;132;0.00085;10638953;29226007689;0
11641;"Wake up America";0;15;0.02564;17303057;29227337612;0
11642;"Yet another";17;28;0.00097;34259;29227337612;0
11643;"attack";40;46;0.10723;60098;29227337612;0
11644;"country";51;58;0.12766;21627;29227337612;0
11645;"Islamic";62;69;0.16053;15012;29227337612;0
11646;"Enemies";70;77;0.15307;43506;29227337612;0
11647;"US";85;87;0.11023;18717338;29227337612;0
11648;"Congress";113;121;0.16524;31756;29227337612;0
11649;"declare war";127;138;0.17254;261939;29227337612;0
11650;"Anytime";14;21;0.01304;6537219;29227521454;0
11651;"RT";0;2;0.05008;61164;29229016112;0
11652;"address";26;33;0.03005;14921;29229016112;0
11653;"crowd";38;43;0.02249;17086917;29229016112;0
11654;"Chicago";47;54;0.19805;6886;29229016112;0
11655;"Are you";56;63;0.02183;17710114;29229016112;0
11656;"fired up";64;72;0.15392;4147191;29229016112;0
11657;"Watch";74;79;0.05843;18383702;29229016112;0
11658;"live now";80;88;0.15625;29705646;29229016112;0
11659;"lol";11;14;0.23732;1092923;29229778660;0
11660;"dont";15;19;0.01351;4685050;29229778660;0
11661;"worry";20;25;0.00375;4080078;29229778660;0
11662;"thing";35;40;0.01511;75827;29229778660;0
11663;"everything";43;53;0.00281;12031130;29229778660;0
11664;"be alright";61;71;0.00706;24096938;29229778660;0
11665;"alright";64;71;0.02176;1685756;29229778660;0
11666;"ha";86;88;0.04396;1780035;29229778660;0
11667;"Trick or Treat";0;14;0.30156;30861;29230154909;0
11668;"RT";0;2;0.06661;5417956;29232350113;0
11669;"Seven";11;16;0.05263;494657;29232350113;0
11670;"Layer";17;22;0.00173;22747;29232350113;0
11671;"Frappuccino";23;34;0.5;287568;29232350113;0
11672;"don";15;18;0.01088;893141;29233768454;0
11673;"t say";19;24;0.11111;621455;29233768454;0
11674;"dat";25;28;0.05703;8406;29233768454;0
11675;"dear";38;42;0.00428;15578515;29233768454;0
11676;"sum";43;46;0.03847;246160;29233768454;0
11677;"one";47;50;0.05692;22770;29233768454;0
11678;"out there";51;60;0.00806;2197222;29233768454;0
11679;"care";61;65;0.02998;6299014;29233768454;0
11680;"open up";68;75;0.00389;7253388;29233768454;0
11681;"mind";76;80;0.07529;19378;29233768454;0
11682;"Everybody";0;9;0.00842;4058678;29234464147;0
11683;"please";10;16;0.00265;3277627;29234464147;0
11684;"careful";25;32;0.00161;10765291;29234464147;0
11685;"safe";37;41;0.02023;26281765;29234464147;0
11686;"Halloween";45;54;0.28333;13855;29234464147;0
11687;"night";55;60;0.03376;206119;29234464147;0
11688;"RT";0;2;0.04259;22469831;29237371323;0
11689;"Malawi";13;19;0.5205;19088;29237371323;0
11690;"teachers";20;28;0.0924;9252;29237371323;0
11691;"funds";33;38;0.0989;917917;29237371323;0
11692;"boost";39;44;0.07765;192517;29237371323;0
11693;"RT";0;2;0.08098;5417956;29237387443;0
11694;"Brazil";14;20;0.51841;3383;29237387443;0
11695;"next";31;35;0.00177;21694;29237387443;0
11696;"president";36;45;0.12183;229473;29237387443;0
11697;"Straight";10;18;0.0029;441741;29237449221;0
11698;"trooper";19;26;0.07533;1739088;29237449221;0
11699;"my mom";0;6;0.00696;11937084;29238097646;0
11700;"mom";3;6;0.04982;83430;29238097646;0
11701;"tonight";14;21;0.05083;99961;29238097646;0
11702;"if";32;34;0.02773;5333723;29238097646;0
11703;"trick-or-treaters";39;56;0.06034;30861;29238097646;0
11704;"think";69;74;0.04267;37080;29238097646;0
11705;"she";75;78;0.02843;2330347;29238097646;0
11706;"live";94;98;0.09938;147871;29238097646;0
11707;"motel";104;109;0.10125;1142018;29238097646;0
11708;"hahaha";112;118;0.13333;30407971;29238097646;0
11709;"love";121;125;0.05332;285141;29238097646;0
11710;"RT";0;2;0.01563;5417956;29238577732;0
11711;"rest of my life";23;38;0.02848;26253283;29238577732;0
11712;"ruined";53;59;0.00356;800948;29238577732;0
11713;"GO";10;12;0.00518;64971;29239365782;0
11714;"RANGERS";13;20;0.10474;69713;29239365782;0
11715;"Don";10;13;0.05728;893141;29239451816;0
11716;"George";20;26;0.15133;253628;29239451816;0
11717;"Nolan Ryan";31;41;0.5987;65459;29239451816;0
11718;"down";42;46;0.00218;5416971;29239451816;0
11719;"Fabio";63;68;0.2455;1964796;29240321254;0
11720;"Grooverider";73;84;0.72648;327520;29240321254;0
11721;"One";95;98;0.00071;157231;29240321254;0
11722;"haha";10;14;0.07661;1536068;29240558725;0
11723;"we";15;17;0.07235;5161598;29240558725;0
11724;"ll";18;20;0.18972;143854;29240558725;0
11725;"one";26;29;0.11393;22770;29240558725;0
11726;"lol";31;34;0.27905;1092923;29240558725;0
11727;"no wonder";12;21;0.00532;27884674;29240925403;0
11728;"you";22;25;0.00158;7445875;29240925403;0
11729;"weren";26;31;0.21739;13519542;29240925403;0
11730;"msn";49;52;0.19284;19011063;29240925403;0
11731;"lol";59;62;0.23396;28134939;29240925403;0
11732;"eating";70;76;0.00251;212818;29240925403;0
11733;"Es";19;21;0.02026;26667;29244714562;0
11734;"hay";26;29;0.09838;46593;29244714562;0
11735;"una";30;33;0.03389;750386;29244714562;0
11736;"donde";42;47;0.50964;7934819;29244714562;0
11737;"se";51;53;0.04517;27117;29244714562;0
11738;"lee";54;57;0.03649;93287;29244714562;0
11739;"papel";68;73;0.0045;25550009;29244714562;0
11740;"blan";83;87;0.05769;23040643;29244714562;0
11741;"co";89;91;0.03642;6136;29244714562;0
11742;"Tengo";93;98;0.02131;1111187;29244714562;0
11743;"ilusiÃ³n";103;110;0.04222;53472;29244714562;0
11744;"sÃ³lo";111;115;0.01642;20180;29244714562;0
11745;"sin querer";116;126;0.08333;26031088;29244714562;0
11746;"RT";0;2;0.1023;5417956;29245814281;0
11747;"Forgive";21;28;0.00324;246042;29245814281;0
11748;"enemies";34;41;0.04734;417243;29245814281;0
11749;"never forget";47;59;0.04581;7997228;29245814281;0
11750;"names";66;71;0.07786;7271;29245814281;0
11751;"John F. Kennedy";76;91;0.42295;5119376;29245814281;0
11752;"big up";10;16;0.03636;29800437;29252312407;0
11753;"history";27;34;0.02604;748853;29252312407;0
11754;"black music";38;49;0.03391;795071;29252312407;0
11755;"music..mix";44;54;0.06057;19011063;29252312407;0
11756;"i missed the bus";57;73;0.36029;14442252;29252312407;0
11757;"wanted";79;85;0.08536;2368118;29252312407;0
11758;"listen";89;95;0.03778;180534;29252312407;0
11759;"thaat";99;104;0.49383;1621456;29252312407;0
11760;"lol";105;108;0.26656;288379;29252312407;0
11761;"RT";0;2;0.05648;5417956;29253792491;0
11762;"Every day";17;26;0.00188;3558042;29253792491;0
11763;"200";28;31;0.00123;9154826;29253792491;0
11764;"million";32;39;0.07222;1045999;29253792491;0
11765;"couples";40;47;0.03057;348347;29253792491;0
11766;"world";55;60;0.06509;38714;29253792491;0
11767;"sex";66;69;0.08192;27546;29253792491;0
11768;"RT";0;2;0.01563;13962606;29256706947;0
11769;"How to";13;19;0.04173;175502;29256706947;0
11770;"play";29;33;0.12971;26744396;29256706947;0
11771;"produced";34;42;0.07533;211405;29256706947;0
11772;"guide";46;51;0.07111;255063;29256706947;0
11773;"yey";0;3;0.08333;2933940;29258701132;0
11774;"finally";7;14;0.01753;3298283;29258701132;0
11775;"hit";15;18;0.04054;1795886;29258701132;0
11776;"manila";19;25;0.43065;184334;29258701132;0
11777;"far";37;40;0.07838;11672;29258701132;0
11778;"zamboanga";41;50;0.30677;25167165;29258701132;0
11779;"swimming";91;99;0.09514;22425760;29258701132;0
11780;"dapitan";103;110;0.38821;2123683;29258701132;0
11781;"sunset";115;121;0.03684;190933;29258701132;0
11782;"dipolog";125;132;0.38276;433098;29258701132;0
11783;"trips";11;16;0.06581;29789;29258806797;0
11784;"heaps";17;22;0.00972;13996;29258806797;0
11785;"sleeping";23;31;0.11394;27834;29258806797;0
11786;"sleeping in";23;34;0.00097;447416;29258806797;0
11787;"hotel";47;52;0.1065;14276;29258806797;0
11788;"every night";53;64;0.00544;2433958;29258806797;0
11789;"mind";75;79;0.10928;19378;29258806797;0
11790;"wi-fi";93;98;0.33954;63973;29258806797;0
11791;"none";102;106;0.1103;323777;29258806797;0
11792;"time";120;124;0.09864;30012;29258806797;0
11793;"flying";29;35;0.08134;159472;29259302402;0
11794;"me";36;38;0.07264;19528;29259302402;0
11795;"ozamis";42;48;0.29682;2138672;29259302402;0
11796;"dipolog";61;68;0.34137;433098;29259302402;0
11797;"safely";69;75;0.08458;252712;29259302402;0
11798;"smiling";110;117;0.00395;187557;29259302402;0
11799;"tired";0;5;0.05855;235562;29259405261;0
11800;"happy";10;15;0.09789;169409;29259405261;0
11801;"pix";17;20;0.01768;4392578;29259405261;0
11802;"write up";25;33;0.11646;161228;29259405261;0
11803;"blog";40;44;0.17445;33645;29259405261;0
11804;"post";45;49;0.06317;51138;29259405261;0
11805;"meantime";0;8;0.00441;215265;29259525108;0
11806;"il";9;11;0.09858;19031;29259525108;0
11807;"meal";19;23;0.13946;80018;29259525108;0
11808;"spanish";29;36;0.2262;963152;29259525108;0
11809;"sardines";37;45;0.20093;235436;29259525108;0
11810;"simple";49;55;0.05579;206509;29259525108;0
11811;"joys";56;60;0.00241;34697268;29259525108;0
11812;"olive oil";17;26;0.40706;22478;29259706786;0
11813;"supermarkets";30;42;0.1209;51862;29259706786;0
11814;"dearie";43;49;0.06459;32401950;29259706786;0
11815;"minus";53;58;0.00439;7890856;29259706786;0
11816;"body shop";63;72;0.34643;972447;29259706786;0
11817;"scent";73;78;0.15421;98581;29259706786;0
11818;"RT";0;2;0.09777;5417956;29261459429;0
11819;"FLASH";14;19;0.12561;20947;29261459429;0
11820;"Explosion";21;30;0.07508;5509426;29261459429;0
11821;"Istanbul";34;42;0.48809;3391396;29261459429;0
11822;"s central";43;52;0.01429;2970688;29261459429;0
11823;"Taksin";53;59;0.43559;205493;29261459429;0
11824;"square";60;66;0.00616;659939;29261459429;0
11825;"details";79;86;0.03801;2271880;29261459429;0
11826;"Turkish";89;96;0.26885;11125639;29261459429;0
11827;"TV channel";97;107;0.08029;235879;29261459429;0
11828;"RT";0;2;0.02818;1938889;29261517899;0
11829;"sign of times";22;35;0.09722;5790800;29261517899;0
11830;"NYC";39;42;0.08067;645042;29261517899;0
11831;"Bed Bugs";44;52;0.21252;952459;29261517899;0
11832;"Mattresses";54;64;0.0999;807035;29261517899;0
11833;"sidewalk";68;76;0.06104;51852;29261517899;0
11834;"RT";0;2;0.03798;5417956;29261550289;0
11835;"am";21;23;0.05811;153398;29261550289;0
11836;"optimist";27;35;0.11465;295988;29261550289;0
11837;"too much";54;62;0.00302;1356329;29261550289;0
11838;"anything else";73;86;0.00395;473286;29261550289;0
11839;"Winston Churchill";89;106;0.56313;33265;29261550289;0
11840;"Pride";18;23;0.21369;76176;29261844230;0
11841;"us";30;32;0.04161;3434750;29261844230;0
11842;"artificial";33;43;0.07982;1164;29261844230;0
11843;"humility";45;53;0.21091;231943;29261844230;0
11844;"real";63;67;0.18986;43854;29261844230;0
11845;"Thomas Merton";70;83;0.63234;154306;29261844230;0
11846;"treat";0;5;0.20821;44760;29262071487;0
11847;"halloween";15;24;0.44178;13855;29262071487;0
11848;"RT";0;2;0.01563;5587977;29265887012;0
11849;"Round Two";10;19;0.0043;4255431;29265887012;0
11850;"back";40;44;0.00058;1195281;29265887012;0
11851;"Sixties";47;54;0.02006;1413675;29265887012;0
11852;"It Bag";55;61;0.5;7249751;29265887012;0
11853;"RT";0;2;0.0511;61164;29272518798;0
11854;"The best";21;29;0.02039;5519593;29272518798;0
11855;"best friend";25;36;0.05558;17157119;29272518798;0
11856;"man";44;47;0.0621;15822899;29272518798;0
11857;"man who";44;51;0.02146;1272729;29272518798;0
11858;"who";48;51;0.08383;36517;29272518798;0
11859;"wishing";55;62;0.02182;5367275;29272518798;0
11860;"me";63;65;0.04547;19528;29272518798;0
11861;"well";66;70;0.05368;15105978;29272518798;0
11862;"wishes";71;77;0.00091;1924004;29272518798;0
11863;"sake";88;92;0.03794;28500;29272518798;0
11864;"Aristotle";95;104;0.56099;308;29272518798;0
11865;"save";42;46;0.11706;3290910;29273600529;0
11866;"trip";47;51;0.11474;29789;29273600529;0
11867;"Hey";0;3;0.00464;2288732;29276096794;0
11868;"what's goin on";4;18;0.16256;1673558;29276096794;0
11869;"today";39;44;0.07265;226675;29276096794;0
11870;"flip flops";63;73;0.35937;417772;29276096794;0
11871;"check";78;83;0.10166;13847913;29276096794;0
11872;"shirts";84;90;0.15451;264117;29276096794;0
11873;"dancing";100;107;0.08093;7885;29276096794;0
11874;"Go";0;2;0.00518;64971;29277691207;0
11875;"Bills";3;8;0.1438;4315;29277691207;0
11876;"Rangers";12;19;0.23709;66881;29277691207;0
11877;"Gearing";0;7;0.01411;586090;29279831576;0
11878;"up";8;10;0.00068;1484606;29279831576;0
11879;"miles";18;23;0.00269;2810158;29279831576;0
11880;"Bomb";22;26;0.08957;47628;29281008726;0
11881;"Taksim";30;36;0.29544;631961;29281008726;0
11882;"Istanbul";38;46;0.51487;3391396;29281008726;0
11883;"Police";51;57;0.07946;23627;29281008726;0
11884;"hurt";58;62;0.01935;2925310;29281008726;0
11885;"now";10;13;0.01899;1058750;29284361228;0
11886;"Please";28;34;0.02152;3277627;29284361228;0
11887;"call";35;39;0.01724;5073366;29284361228;0
11888;"212";40;43;0.18963;1094767;29284361228;0
11889;"221";44;47;0.34837;3759586;29284361228;0
11890;"happy";69;74;0.02441;6010390;29284361228;0
11891;"producer";75;83;0.1214;53207;29284361228;0
11892;"maitre d";91;99;0.2672;2647691;29284361228;0
11893;"reservation";116;127;0.03784;784889;29284361228;0
11894;"We're here";0;10;0.00901;5762222;29289604936;0
11895;"today";24;29;0.12624;1922844;29289604936;0
11896;"every Sunday";34;46;0.00219;14904960;29289604936;0
11897;"Sunday";40;46;0.12532;2772031;29289604936;0
11898;"12:00 pm";52;60;0.16621;209005;29289604936;0
11899;"pm";58;60;0.06405;241267;29289604936;0
11900;"Thank you";74;83;0.03961;26909372;29289604936;0
11901;"Mayor Brown";14;25;0.09259;520599;29291855803;0
11902;"set";33;36;0.02265;26691;29291855803;0
11903;"set up";33;39;0.00066;1570532;29291855803;0
11904;"up";37;39;0.00068;11659396;29291855803;0
11905;"task force";42;52;0.02262;205394;29291855803;0
11906;"security";68;76;0.0364;41684;29291855803;0
11907;"no matter what";77;91;0.01933;7646948;29291855803;0
11908;"what the";87;95;0.00137;2310881;29291855803;0
