,UserId,FinalInterests
45,24346245,"[0.7167137861251831, 0.35828936100006104, 0.674462616443634, 0.9973045587539673, 0.7755014896392822, 0.844089925289154, 0.31501203775405884, 0.8981485366821289, 0.8043649792671204, 0.987277090549469, 0.5180561542510986, 0.051649510860443115, 0.43559110164642334, 0.05819040536880493, 0.7719619870185852, 0.5783767104148865, 0.41106122732162476, 0.7454371452331543, 0.34661078453063965, 0.8716472387313843, 0.045754432678222656, 0.1588510274887085, 0.35476255416870117, 0.8562381267547607, 0.5091174244880676, 0.021554112434387207, 0.1980571150779724, 0.7907691597938538, 0.8123730421066284, 0.1965867280960083]"
46,24405517,"[0.9846602082252502, 0.9985264539718628, 0.8421102166175842, 0.7313905954360962, 0.7390875816345215, 0.7071824669837952, 0.8303792476654053, 0.4508148431777954, 0.9285086393356323, 0.4924968481063843, 0.2314639687538147, 0.2656596302986145, 0.7899037003517151, 0.8815024495124817, 0.7930654287338257, 0.42945587635040283, 0.7903972864151001, 0.8917527794837952, 0.6732305884361267, 0.017452478408813477, 0.9063867330551147, 0.2546834945678711, 0.028769731521606445, 0.0003382563591003418, 0.9536838531494141, 0.03867781162261963, 0.4231109023094177, 0.12228983640670776, 0.5914110541343689, 0.15387827157974243]"
47,26281924,"[0.7072307467460632, 0.5873422026634216, 0.048472702503204346, 0.6784753799438477, 0.1529044508934021, 0.7970549464225769, 0.7967099547386169, 0.7876787781715393, 0.7928743362426758, 0.9282751083374023, 0.5591045618057251, 0.7601539492607117, 0.48068684339523315, 0.9300041198730469, 0.08664816617965698, 0.2786146402359009, 0.7080804705619812, 0.7388357520103455, 0.7253293991088867, 0.4339531660079956, 0.0461542010307312, 0.3376595377922058, 0.9079164862632751, 0.9138926863670349, 0.39359205961227417, 0.7317830920219421, 0.013800621032714844, 0.05054652690887451, 0.37107032537460327, 0.006821811199188232]"
48,26686282,"[0.04442155361175537, 0.997317373752594, 0.5987929105758667, 0.5088600516319275, 0.9234901666641235, 0.48341792821884155, 0.08701014518737793, 0.04832136631011963, 0.671697735786438, 0.6306657791137695, 0.6248458623886108, 0.6844199895858765, 0.16474699974060059, 0.13644015789031982, 0.045474469661712646, 0.8275067210197449, 0.7964206337928772, 0.30270951986312866, 0.529384434223175, 0.34307754039764404, 0.02761709690093994, 0.4790884256362915, 0.33633726835250854, 0.27203983068466187, 0.17879658937454224, 0.4598389267921448, 0.9152686595916748, 0.21885794401168823, 0.9332751631736755, 0.8196325302124023]"
49,27761892,"[0.8227224349975586, 0.6703206300735474, 0.14587479829788208, 0.12824928760528564, 0.40755438804626465, 0.1300637125968933, 0.7228970527648926, 0.19041067361831665, 0.2065197229385376, 0.7568159103393555, 0.3882838487625122, 0.1728503704071045, 0.8811569809913635, 0.23678672313690186, 0.0382918119430542, 0.7790346145629883, 0.25813108682632446, 0.4171784520149231, 0.7963282465934753, 0.17405718564987183, 0.6131670475006104, 0.6295100450515747, 0.257135808467865, 0.5474209785461426, 0.8059646487236023, 0.04437905550003052, 0.31870710849761963, 0.1852201223373413, 0.1574299931526184, 0.8544241189956665]"
50,28123638,"[0.15033012628555298, 0.46740275621414185, 0.25429433584213257, 0.7918190360069275, 0.22868198156356812, 0.3230687379837036, 0.9578982591629028, 0.4580765962600708, 0.10279279947280884, 0.8648783564567566, 0.307580828666687, 0.13049232959747314, 0.7242529988288879, 0.2082703709602356, 0.3398664593696594, 0.8759931921958923, 0.5531690716743469, 0.6471187472343445, 0.10236096382141113, 0.1542830467224121, 0.057110607624053955, 0.9719349145889282, 0.17058312892913818, 0.8621803522109985, 0.012778401374816895, 0.4416635036468506, 0.5819104313850403, 0.047914862632751465, 0.11764979362487793, 0.171187162399292]"
51,28785486,"[0.6580712199211121, 0.31973928213119507, 0.16833096742630005, 0.23456084728240967, 0.5083761811256409, 0.027262628078460693, 0.15331649780273438, 0.14452677965164185, 0.9294469356536865, 0.6690244674682617, 0.027524948120117188, 0.3300366997718811, 0.9895641207695007, 0.17502403259277344, 0.005285680294036865, 0.5309785008430481, 0.8751406669616699, 0.33801764249801636, 0.640945553779602, 0.4310692548751831, 0.4468013048171997, 0.38506466150283813, 0.33764517307281494, 0.8333716988563538, 0.9535093307495117, 0.27296584844589233, 0.5851663947105408, 0.60352623462677, 0.46744823455810547, 0.4484108090400696]"
52,29711378,"[0.4183116555213928, 0.7035477161407471, 0.489599347114563, 0.13629060983657837, 0.9449135661125183, 0.4292694926261902, 0.1695224642753601, 0.6798004508018494, 0.7731883525848389, 0.7975935935974121, 0.6794125437736511, 0.18527990579605103, 0.24014520645141602, 0.1983388066291809, 0.2595866322517395, 0.2709844708442688, 0.48131734132766724, 0.05857366323471069, 0.41997891664505005, 0.2642521262168884, 0.9344611763954163, 0.5651341676712036, 0.6632115840911865, 0.35748523473739624, 0.5414238572120667, 0.014815866947174072, 0.7533211708068848, 0.7180190682411194, 0.9371129870414734, 0.9181742668151855]"
53,29982830,"[0.09593600034713745, 0.9708424210548401, 0.3665519952774048, 0.9496623277664185, 0.9559581875801086, 0.9092238545417786, 0.14360207319259644, 0.5357803106307983, 0.5714443922042847, 0.6473377346992493, 0.09149032831192017, 0.5330085754394531, 0.1997356414794922, 0.11771219968795776, 0.7973753809928894, 0.849254310131073, 0.10808688402175903, 0.8915378451347351, 0.781390905380249, 0.4948531985282898, 0.9051020741462708, 0.7939072847366333, 0.922200083732605, 0.2807076573371887, 0.09225165843963623, 0.36813879013061523, 0.7760425806045532, 0.11536526679992676, 0.9159812927246094, 0.6114753484725952]"
54,30142034,"[0.8655633330345154, 0.13649648427963257, 0.1918622851371765, 0.9765278100967407, 0.7447717785835266, 0.7541056275367737, 0.8873194456100464, 0.07743203639984131, 0.1359553337097168, 0.28399592638015747, 0.9068992733955383, 0.8097963333129883, 0.48359906673431396, 0.9909585118293762, 0.08010929822921753, 0.901450514793396, 0.9076088070869446, 0.867876410484314, 0.9342882633209229, 0.32131046056747437, 0.42341893911361694, 0.08897024393081665, 0.9909199476242065, 0.7040470242500305, 0.8758821487426758, 0.5243452787399292, 0.7589461207389832, 0.6291989684104919, 0.7882091999053955, 0.8806658387184143]"
55,34698808,"[0.6346513628959656, 0.09024131298065186, 0.07849210500717163, 0.7053594589233398, 0.8595836758613586, 0.734099268913269, 0.9038775563240051, 0.9643051028251648, 0.9122428894042969, 0.6121661067008972, 0.814786970615387, 0.18899881839752197, 0.46453166007995605, 0.641610324382782, 0.9676904082298279, 0.6678303480148315, 0.5031988024711609, 0.43354296684265137, 0.2835545539855957, 0.42627251148223877, 0.16664570569992065, 0.5164463520050049, 0.7760418057441711, 0.7307351231575012, 0.1975003480911255, 0.6546550393104553, 0.1447640061378479, 0.06407487392425537, 0.4368401765823364, 0.9984873533248901]"
56,35743374,"[0.5451196432113647, 0.025150060653686523, 0.15089792013168335, 0.7900811433792114, 0.4303872585296631, 0.8702558279037476, 0.8390058279037476, 0.3085172772407532, 0.6278411149978638, 0.26935428380966187, 0.8785431385040283, 0.9002040028572083, 0.6188036203384399, 0.8049495220184326, 0.04131007194519043, 0.23914670944213867, 0.13938641548156738, 0.3393157124519348, 0.5470021963119507, 0.20035886764526367, 0.29455846548080444, 0.6553385853767395, 0.9437791705131531, 0.779228150844574, 0.9288710355758667, 0.005618870258331299, 0.08975619077682495, 0.6391730904579163, 0.5287297964096069, 0.7792035937309265]"
57,37048835,"[0.568800687789917, 0.08453953266143799, 0.7898836731910706, 0.8523942232131958, 0.536620557308197, 0.6292998790740967, 0.26486241817474365, 0.6468920111656189, 0.948856770992279, 0.26709097623825073, 0.883101761341095, 0.6230549812316895, 0.7851848006248474, 0.8660398721694946, 0.21027344465255737, 0.7066511511802673, 0.3764727711677551, 0.8233435750007629, 0.6156110763549805, 0.9072014093399048, 0.3345814347267151, 0.9745994806289673, 0.5797663331031799, 0.8605720400810242, 0.9759041666984558, 0.7028321027755737, 0.9787232279777527, 0.5432742834091187, 0.6151180863380432, 0.22211670875549316]"
58,37609326,"[0.22972053289413452, 0.16907042264938354, 0.7997598052024841, 0.5900751948356628, 0.6703331470489502, 0.3037683963775635, 0.42374175786972046, 0.29310232400894165, 0.782315194606781, 0.01750469207763672, 0.5665738582611084, 0.38969993591308594, 0.18977445363998413, 0.809809684753418, 0.6322000622749329, 0.1779404878616333, 0.8249690532684326, 0.0788847804069519, 0.40963637828826904, 0.8284672498703003, 0.38501685857772827, 0.3152770400047302, 0.9436182975769043, 0.1469501256942749, 0.371262788772583, 0.8394966721534729, 0.28332704305648804, 0.5330382585525513, 0.406882643699646, 0.3407784104347229]"
59,38469445,"[0.1362217664718628, 0.009434640407562256, 0.05250704288482666, 0.6718451976776123, 0.48161524534225464, 0.4265817403793335, 0.20275312662124634, 0.4398735761642456, 0.4400574564933777, 0.3558884859085083, 0.21395903825759888, 0.8366100192070007, 0.15054261684417725, 0.1576676368713379, 0.5133142471313477, 0.1501787304878235, 0.7535011172294617, 0.5226917266845703, 0.6405638456344604, 0.7565562129020691, 0.10134482383728027, 0.40692824125289917, 0.9810165166854858, 0.8561434149742126, 0.5164421796798706, 0.3410123586654663, 0.8225350975990295, 0.04145544767379761, 0.803668200969696, 0.6232719421386719]"
60,39524835,"[0.6341285705566406, 0.4647639989852905, 0.9817639589309692, 0.09450316429138184, 0.3349660038948059, 0.6638099551200867, 0.7168688178062439, 0.9084329009056091, 0.6213155388832092, 0.003458261489868164, 0.5520434379577637, 0.4875122308731079, 0.6744157671928406, 0.16438502073287964, 0.7477493286132812, 0.4103412628173828, 0.48068857192993164, 0.9291672110557556, 0.589431643486023, 0.3454264998435974, 0.7772574424743652, 0.1491449475288391, 0.987364649772644, 0.11748194694519043, 0.6542456746101379, 0.6570447087287903, 0.7697470784187317, 0.7546560764312744, 0.142195463180542, 0.431463360786438]"
61,42411993,"[0.7268192768096924, 0.4810197353363037, 0.7328662872314453, 0.5062474608421326, 0.8679136037826538, 0.9804732203483582, 0.33936089277267456, 0.4534967541694641, 0.9764957427978516, 0.16335713863372803, 0.9451248049736023, 0.43581312894821167, 0.7416963577270508, 0.10715866088867188, 0.5063204169273376, 0.9402313232421875, 0.5576809644699097, 0.04848003387451172, 0.8550260066986084, 0.009138762950897217, 0.3995959758758545, 0.6542881727218628, 0.7476200461387634, 0.615529477596283, 0.5277264714241028, 0.4662289023399353, 0.7933372259140015, 0.4592854976654053, 0.0372161865234375, 0.2095509171485901]"
62,42998320,"[0.5980621576309204, 0.9959758520126343, 0.12858712673187256, 0.8862879872322083, 0.46334129571914673, 0.27104657888412476, 0.1511109471321106, 0.9299780130386353, 0.1938941478729248, 0.40801292657852173, 0.31033551692962646, 0.4102972745895386, 0.8558483123779297, 0.3404422998428345, 0.10815799236297607, 0.6386354565620422, 0.4441484808921814, 0.1747366189956665, 0.024351298809051514, 0.4684297442436218, 0.1462978720664978, 0.7078263163566589, 0.14821863174438477, 0.47083956003189087, 0.3182293176651001, 0.12581896781921387, 0.4570542573928833, 0.38638508319854736, 0.18839424848556519, 0.9756975769996643]"
63,43714489,"[0.7025735974311829, 0.6674349308013916, 0.6610006093978882, 0.7958417534828186, 0.6947571635246277, 0.14893829822540283, 0.3640483021736145, 0.010051310062408447, 0.8261672258377075, 0.8088052272796631, 0.11035335063934326, 0.3759916424751282, 0.21534663438796997, 0.46588021516799927, 0.7760908007621765, 0.8626816868782043, 0.4141315817832947, 0.4027336835861206, 0.1608847975730896, 0.37068450450897217, 0.6535075306892395, 0.999787449836731, 0.8730666637420654, 0.013820886611938477, 0.33823543787002563, 0.6796309947967529, 0.9344621896743774, 0.6220645904541016, 0.8661693334579468, 0.6886160969734192]"
64,46127527,"[0.31919974088668823, 0.5911331176757812, 0.41988086700439453, 0.20379626750946045, 0.17017978429794312, 0.7910619974136353, 0.5157321691513062, 0.9704166650772095, 0.4727758765220642, 0.33280229568481445, 0.6563477516174316, 0.7101811766624451, 0.34998220205307007, 0.30257105827331543, 0.7227109670639038, 0.16508710384368896, 0.049989283084869385, 0.0124436616897583, 0.7439467906951904, 0.39512956142425537, 0.175726056098938, 0.034783780574798584, 0.44499844312667847, 0.5664426684379578, 0.811017632484436, 0.19025516510009766, 0.9531255960464478, 0.8957086801528931, 0.004365682601928711, 0.20916461944580078]"
65,48510756,"[0.7174085378646851, 0.4707733392715454, 0.8463830351829529, 0.49086177349090576, 0.45181870460510254, 0.887603223323822, 0.8709936141967773, 0.24896711111068726, 0.8816497921943665, 0.6602628827095032, 0.49353790283203125, 0.007610917091369629, 0.4668055772781372, 0.9429513812065125, 0.4385727047920227, 0.6879134178161621, 0.3736053705215454, 0.2873600125312805, 0.5023202896118164, 0.6143704056739807, 0.35151541233062744, 0.28719979524612427, 0.5119713544845581, 0.3108929395675659, 0.49909651279449463, 0.7857866287231445, 0.43402963876724243, 0.4091349244117737, 0.055353760719299316, 0.6881062984466553]"
66,48641502,"[0.0011042356491088867, 0.07797330617904663, 0.011277079582214355, 0.11033660173416138, 0.7362610101699829, 0.7719813585281372, 0.72981196641922, 0.6846557855606079, 0.4733763337135315, 0.4153110980987549, 0.695951521396637, 0.7132464647293091, 0.04173511266708374, 0.16110122203826904, 0.6916009187698364, 0.5482916831970215, 0.988003134727478, 0.30869948863983154, 0.46361321210861206, 0.3139650821685791, 0.6071851253509521, 0.5864867568016052, 0.5913705229759216, 0.7056412100791931, 0.5364203453063965, 0.10833489894866943, 0.6567910313606262, 0.5199958086013794, 0.09475773572921753, 0.8791395425796509]"
67,49018161,"[0.372215211391449, 0.8007622361183167, 0.519536554813385, 0.062468647956848145, 0.07414716482162476, 0.15841418504714966, 0.5163757801055908, 0.30263108015060425, 0.818140983581543, 0.7124815583229065, 0.5961021184921265, 0.45711779594421387, 0.4761708974838257, 0.22060370445251465, 0.07184058427810669, 0.3318370580673218, 0.3034287095069885, 0.3461452126502991, 0.7892521023750305, 0.9749980568885803, 0.05680912733078003, 0.7588267922401428, 0.18110835552215576, 0.10247629880905151, 0.2570943832397461, 0.7979892492294312, 0.7095697522163391, 0.38271093368530273, 0.03582108020782471, 0.39136117696762085]"
68,49043839,"[0.7460150122642517, 0.24113798141479492, 0.9455705881118774, 0.1661672592163086, 0.48826801776885986, 0.016570091247558594, 0.9504208564758301, 0.19758880138397217, 0.9832271933555603, 0.3864397406578064, 0.8492245674133301, 0.04364442825317383, 0.6759123206138611, 0.9976083040237427, 0.6753473877906799, 0.9945843815803528, 0.7025875449180603, 0.7824552655220032, 0.00889664888381958, 0.5459612011909485, 0.5601622462272644, 0.33899956941604614, 0.02336674928665161, 0.9133457541465759, 0.845980703830719, 0.07450234889984131, 0.21273869276046753, 0.5606439113616943, 0.7977556586265564, 0.07590043544769287]"
69,49125659,"[0.644903838634491, 0.4754679203033447, 0.5776146054267883, 0.7680409550666809, 0.9798018336296082, 0.12146085500717163, 0.45133429765701294, 0.2558053731918335, 0.18672055006027222, 0.18391507863998413, 0.5297068357467651, 0.35767626762390137, 0.14501041173934937, 0.10389560461044312, 0.8355463743209839, 0.8585724234580994, 0.9387137293815613, 0.2536434531211853, 0.2687367796897888, 0.010168373584747314, 0.9136586785316467, 0.22938013076782227, 0.6435311436653137, 0.33876675367355347, 0.05613511800765991, 0.0006943941116333008, 0.5487545132637024, 0.6251572370529175, 0.054459452629089355, 0.880530595779419]"
70,49761640,"[0.8822131156921387, 0.36219143867492676, 0.8825386166572571, 0.5309432744979858, 0.9538272619247437, 0.8946350812911987, 0.3593716621398926, 0.6124224066734314, 0.8935336470603943, 0.0650976300239563, 0.22309869527816772, 0.06573903560638428, 0.6175865530967712, 0.8173080682754517, 0.8193718194961548, 0.37511807680130005, 0.37444955110549927, 0.3572319746017456, 0.26506996154785156, 0.3613417148590088, 0.8243885636329651, 0.49754035472869873, 0.29664409160614014, 0.8680976033210754, 0.10581272840499878, 0.11324870586395264, 0.04256141185760498, 0.7322389483451843, 0.14920562505722046, 0.7004114389419556]"
71,51195896,"[0.6846025586128235, 0.698345959186554, 0.541813313961029, 0.9852240085601807, 0.10155367851257324, 0.13329416513442993, 0.8845670819282532, 0.026383936405181885, 0.825006902217865, 0.3050331473350525, 0.7085278034210205, 0.7205640077590942, 0.17863541841506958, 0.08138430118560791, 0.2725237011909485, 0.4395395517349243, 0.2531799077987671, 0.047319233417510986, 0.5932521820068359, 0.11417514085769653, 0.120541512966156, 0.9641945958137512, 0.6502114534378052, 0.8367410898208618, 0.5262503623962402, 0.1799478530883789, 0.7993082404136658, 0.4667314887046814, 0.3116077184677124, 0.8449351191520691]"
72,52881829,"[0.9679139256477356, 0.08091533184051514, 0.04735058546066284, 0.6525766253471375, 0.21174436807632446, 0.3273926377296448, 0.5683306455612183, 0.9481191039085388, 0.849700927734375, 0.22493702173233032, 0.8877904415130615, 0.9064053893089294, 0.12157201766967773, 0.19342166185379028, 0.868358850479126, 0.7835001945495605, 0.8497364521026611, 0.7539656162261963, 0.16194993257522583, 0.4831661581993103, 0.5320625305175781, 0.9741716384887695, 0.3186870813369751, 0.7323641777038574, 0.4001195430755615, 0.8521307110786438, 0.22576212882995605, 0.25117236375808716, 0.5209128260612488, 0.3922363519668579]"
73,54640937,"[0.11503779888153076, 0.6336287260055542, 0.7357872724533081, 0.20875787734985352, 0.07727378606796265, 0.8634464740753174, 0.7499549388885498, 0.3758930563926697, 0.9692491888999939, 0.3630518913269043, 0.9748204350471497, 0.581856369972229, 0.6965301036834717, 0.3101559281349182, 0.860984206199646, 0.5002638697624207, 0.13203811645507812, 0.564611554145813, 0.2358870506286621, 0.9010788798332214, 0.9024548530578613, 0.49132001399993896, 0.7511759996414185, 0.2492612600326538, 0.5784813761711121, 0.29982149600982666, 0.9657600522041321, 0.9524545669555664, 0.6163248419761658, 0.94199138879776]"
74,57869243,"[0.9240053296089172, 0.5294610857963562, 0.9995025396347046, 0.9299099445343018, 0.30714356899261475, 0.8998914361000061, 0.4233108162879944, 0.481595516204834, 0.7878636121749878, 0.9419835805892944, 0.050756216049194336, 0.6497013568878174, 0.5614379048347473, 0.9559934139251709, 0.9010516405105591, 0.4328921437263489, 0.8908987045288086, 0.11208975315093994, 0.22955483198165894, 0.5145771503448486, 0.8461079001426697, 0.5461399555206299, 0.9816536903381348, 0.9633781909942627, 0.16756582260131836, 0.07248824834823608, 0.8682518005371094, 0.1009482741355896, 0.5540601015090942, 0.83950275182724]"
75,58769232,"[0.3127692937850952, 0.6349234580993652, 0.1495819091796875, 0.26180171966552734, 0.38664335012435913, 0.7873430848121643, 0.8722813725471497, 0.7590020895004272, 0.499478816986084, 0.5105957388877869, 0.3083757758140564, 0.3167044520378113, 0.2053055763244629, 0.03601652383804321, 0.8809906244277954, 0.3680003881454468, 0.2431073784828186, 0.4188212752342224, 0.13089275360107422, 0.29248523712158203, 0.1062888503074646, 0.4198143482208252, 0.32512998580932617, 0.3750758767127991, 0.8481417298316956, 0.5150086879730225, 0.7101485729217529, 0.2938843369483948, 0.25502699613571167, 0.45306384563446045]"
76,58894437,"[0.3153614401817322, 0.24324655532836914, 0.07014322280883789, 0.3303558826446533, 0.7467305064201355, 0.15285754203796387, 0.7483299374580383, 0.12815815210342407, 0.22858357429504395, 0.11550676822662354, 0.7337937355041504, 0.5286866426467896, 0.20970600843429565, 0.019205927848815918, 0.9098700881004333, 0.03182268142700195, 0.6349825263023376, 0.9789315462112427, 0.024384677410125732, 0.732404887676239, 0.2479512095451355, 0.4113885760307312, 0.30129826068878174, 0.10662013292312622, 0.9165293574333191, 0.8509529232978821, 0.9513993859291077, 0.9131320714950562, 0.23234444856643677, 0.18005871772766113]"
77,59214367,"[0.4566752314567566, 0.2735823392868042, 0.6613793969154358, 0.1833755373954773, 0.2226780652999878, 0.1984856128692627, 0.6901859045028687, 0.7489411234855652, 0.7546146512031555, 0.6333576440811157, 0.9219906330108643, 0.4404575228691101, 0.7449373602867126, 0.6742112040519714, 0.37292373180389404, 0.18667125701904297, 0.8199118971824646, 0.6005924344062805, 0.7760146260261536, 0.1639878749847412, 0.3121684193611145, 0.8416211605072021, 0.385433554649353, 0.004260659217834473, 0.9273505210876465, 0.9924221634864807, 0.8330077528953552, 0.4480366110801697, 0.8313453197479248, 0.4480985999107361]"
78,60472240,"[0.9501335620880127, 0.49544596672058105, 0.053070902824401855, 0.21773821115493774, 0.7825558185577393, 0.5999932885169983, 0.07353782653808594, 0.20561617612838745, 0.46429014205932617, 0.8483198285102844, 0.5745638608932495, 0.2167454957962036, 0.8024265170097351, 0.7389159798622131, 0.2545665502548218, 0.870883584022522, 0.8269153237342834, 0.40374112129211426, 0.5582081079483032, 0.38026463985443115, 0.041775405406951904, 0.5772421360015869, 0.8273878693580627, 0.9190008044242859, 0.6133634448051453, 0.5710206627845764, 0.8177975416183472, 0.13373512029647827, 0.28880053758621216, 0.6144989728927612]"
79,60828595,"[0.3411676287651062, 0.14368408918380737, 0.48797518014907837, 0.6703906655311584, 0.19440162181854248, 0.8529221415519714, 0.08377259969711304, 0.9563144445419312, 0.3121885061264038, 0.48247867822647095, 0.5336830019950867, 0.5638550519943237, 0.06312477588653564, 0.1370326280593872, 0.6985775232315063, 0.1806180477142334, 0.5468707084655762, 0.0007558465003967285, 0.8339689373970032, 0.24525880813598633, 0.9969385266304016, 0.7000745534896851, 0.31448185443878174, 0.2627463936805725, 0.042899489402770996, 0.4943225383758545, 0.5032489895820618, 0.8052539825439453, 0.4912126064300537, 0.6468563079833984]"
80,61547666,"[0.25195175409317017, 0.7211412787437439, 0.9989694356918335, 0.9029210805892944, 0.48672395944595337, 0.9654849171638489, 0.09431880712509155, 0.7813873887062073, 0.27122431993484497, 0.7661013007164001, 0.7747467756271362, 0.26090991497039795, 0.8075020909309387, 0.7860420346260071, 0.3678535223007202, 0.7991421818733215, 0.047390520572662354, 0.6391171813011169, 0.2558750510215759, 0.8217121958732605, 0.10831081867218018, 0.8722097873687744, 0.774935245513916, 0.7679141759872437, 0.06541436910629272, 0.5590408444404602, 0.08126872777938843, 0.8074122071266174, 0.9829685688018799, 0.022104978561401367]"
81,67629556,"[0.16304463148117065, 0.8773773908615112, 0.11939185857772827, 0.10721224546432495, 0.7097306847572327, 0.8732221722602844, 0.7747048139572144, 0.48374509811401367, 0.10380619764328003, 0.6837384104728699, 0.3194624185562134, 0.6921328902244568, 0.409789502620697, 0.16290134191513062, 0.7588080763816833, 0.40631741285324097, 0.7264313101768494, 0.0064321160316467285, 0.5978652238845825, 0.5708078742027283, 0.20141655206680298, 0.9392491579055786, 0.36357277631759644, 0.30867457389831543, 0.09825944900512695, 0.32255399227142334, 0.37269705533981323, 0.982882559299469, 0.3255802392959595, 0.3965754508972168]"
82,69209539,"[0.3182675838470459, 0.8729221224784851, 0.39299440383911133, 0.7804641127586365, 0.5048328042030334, 0.013083100318908691, 0.42755579948425293, 0.36375123262405396, 0.4333736300468445, 0.6228575110435486, 0.24600595235824585, 0.03040444850921631, 0.2977559566497803, 0.45954471826553345, 0.6520019769668579, 0.8418031334877014, 0.6326739192008972, 0.0892379879951477, 0.9099072217941284, 0.9181451797485352, 0.983397364616394, 0.6084094643592834, 0.2827305197715759, 0.6746000647544861, 0.050377845764160156, 0.5279712677001953, 0.9727600812911987, 0.8224846124649048, 0.043214499950408936, 0.721123993396759]"
83,71107025,"[0.8034077286720276, 0.2991213798522949, 0.7328338027000427, 0.03582519292831421, 0.9822139739990234, 0.11981374025344849, 0.12309807538986206, 0.15250998735427856, 0.5714183449745178, 0.7343997359275818, 0.3507593870162964, 0.6572206020355225, 0.8551833629608154, 0.9610936045646667, 0.8619822859764099, 0.9750431180000305, 0.09776270389556885, 0.01939845085144043, 0.6853827238082886, 0.819604754447937, 0.5547441244125366, 0.2595166563987732, 0.5831984281539917, 0.7822918891906738, 0.04925566911697388, 0.7690274715423584, 0.7124412655830383, 0.5701303482055664, 0.2583979368209839, 0.4354736804962158]"
84,77872478,"[0.649737536907196, 0.2799643278121948, 0.24566757678985596, 0.5653604865074158, 0.3370715379714966, 0.7117410898208618, 0.5893888473510742, 0.5009039044380188, 0.8544983267784119, 0.39505040645599365, 0.8517212271690369, 0.3804008364677429, 0.9885798096656799, 0.19224447011947632, 0.5522027611732483, 0.027707457542419434, 0.6307675838470459, 0.4869317412376404, 0.4824753999710083, 0.7924342751502991, 0.08451026678085327, 0.3897132873535156, 0.9888540506362915, 0.9562452435493469, 0.8009102940559387, 0.5812872052192688, 0.8294657468795776, 0.2914664149284363, 0.11033040285110474, 0.11537432670593262]"
85,79381504,"[0.47609782218933105, 0.8611814379692078, 0.6656188368797302, 0.8840481638908386, 0.5053297281265259, 0.9757651686668396, 0.4376700520515442, 0.6455079913139343, 0.410267174243927, 0.6361557841300964, 0.9042460322380066, 0.2892875671386719, 0.501373291015625, 0.324959397315979, 0.9616339802742004, 0.18235015869140625, 0.9118224382400513, 0.6927772164344788, 0.44491201639175415, 0.06596100330352783, 0.682301938533783, 0.9983381628990173, 0.5558778047561646, 0.7478307485580444, 0.7119889259338379, 0.6828223466873169, 0.7578631639480591, 0.7141081690788269, 0.5397607684135437, 0.29331690073013306]"
86,79498539,"[0.5414707660675049, 0.6680383086204529, 0.9346101880073547, 0.5564713478088379, 0.5081482529640198, 0.4941139817237854, 0.36313188076019287, 0.24496734142303467, 0.7758356928825378, 0.8865882158279419, 0.5346262454986572, 0.29420745372772217, 0.02272886037826538, 0.26099133491516113, 0.4516007900238037, 0.9327698945999146, 0.5297387838363647, 0.38471871614456177, 0.17953306436538696, 0.5364118218421936, 0.2813919186592102, 0.5891105532646179, 0.6639426946640015, 0.9778239130973816, 0.6455263495445251, 0.02271479368209839, 0.21057003736495972, 0.8190001845359802, 0.1910986304283142, 0.7143916487693787]"
87,79797834,"[0.33376872539520264, 0.7616705894470215, 0.7824116945266724, 0.8299713134765625, 0.11806970834732056, 0.9182319641113281, 0.5183389782905579, 0.9813424348831177, 0.1506313681602478, 0.1895526647567749, 0.8376032710075378, 0.8096054196357727, 0.4489883780479431, 0.5507665872573853, 0.9317328929901123, 0.3598690629005432, 0.00831061601638794, 0.9979430437088013, 0.7442716956138611, 0.8556743264198303, 0.9298946857452393, 0.9314972162246704, 0.39959055185317993, 0.03953540325164795, 0.9148740768432617, 0.587165117263794, 0.42827826738357544, 0.6449748873710632, 0.20403128862380981, 0.1322462558746338]"
88,79896423,"[0.4064631462097168, 0.7201168537139893, 0.1222766637802124, 0.8119382858276367, 0.24663829803466797, 0.8787804841995239, 0.7409811019897461, 0.2477046251296997, 0.5667513608932495, 0.07565861940383911, 0.7110674381256104, 0.05992305278778076, 0.09056097269058228, 0.6501468420028687, 0.22709089517593384, 0.420840859413147, 0.23612362146377563, 0.5356475710868835, 0.22576916217803955, 0.8518580198287964, 0.06965833902359009, 0.029043972492218018, 0.5040597915649414, 0.6906493902206421, 0.030995666980743408, 0.04393655061721802, 0.8686672449111938, 0.42712318897247314, 0.5418815612792969, 0.6316312551498413]"
89,81450435,"[0.771291971206665, 0.01503676176071167, 0.09297811985015869, 0.592563271522522, 0.9210852980613708, 0.9401887655258179, 0.8232570290565491, 0.5161352157592773, 0.7918119430541992, 0.33075404167175293, 0.38396644592285156, 0.5261268615722656, 0.39677029848098755, 0.6844817399978638, 0.831081748008728, 0.7935101389884949, 0.7358770370483398, 0.3900200128555298, 0.5725122094154358, 0.6124642491340637, 0.8850593566894531, 0.7644273042678833, 0.9239583015441895, 0.9143069386482239, 0.7094303369522095, 0.24775618314743042, 0.3914486765861511, 0.9014503359794617, 0.5855349898338318, 0.7565729022026062]"
